Protein_id	Subfamily	Clade	Subclade	Group	Subgroup
Bac226_330161771	13164	13164	20772	20796	22194
Bac226_86564213	13164	13164	20772	20796	22194
Bac226_294257604	13164	13164	20772	20796	22194
Bac226_50394510	13164	13164	20772	20796	22194
Bac226_310343175	13164	13164	20772	20796	22194
Bac226_263282595	13164	13164	20772	20796	22194
Bac226_73856856	13164	13164	20772	20796	22194
Bac226_306615968	13164	13164	20772	20796	22194
Bac226_94007503	13164	13164	20772	20796	22194
Bac226_370548894	13164	13164	20772	20796	22194
Bac226_389612982	13164	13164	20772	20796	22194
Bac226_141323860	13164	13164	20772	20796	22194
Bac226_188313419	13164	13164	20772	20796	22194
Bac226_192098031	13164	13164	20772	20796	22194
Bac226_388948935	13164	13164	20772	20796	22194
Bac226_29853580	13164	13164	20772	20796	22194
Bac226_194167722	13164	13164	20772	20796	22194
Bac226_281567441	13164	13164	20772	20796	22194
Bac226_81821577	13164	13164	20772	20796	22194
Bac226_417578915	13164	13164	20772	20796	22194
Bac226_319830809	13164	13164	20772	20796	22194
Bac226_62517351	13164	13164	20772	20796	22194
Bac226_39270341	13164	13164	20772	20796	22194
Bac226_259554335	13164	13164	20772	20796	22194
Bac226_161443672	13164	13164	20772	20796	22194
Bac226_232258921	13164	13164	20772	20796	22194
Bac226_122665432	13164	13164	20772	20796	22194
Bac226_77733552	13164	13164	20772	20796	22194
Bac226_412732909	13164	13164	20772	20796	22194
Bac226_257707687	13164	13164	20772	20796	22194
Bac226_397912152	13164	13164	20772	20796	22194
Bac226_95824872	13164	13164	20772	20796	22194
Bac226_224629922	13164	13164	20772	20796	22194
Bac226_58382007	13164	13164	20772	20796	22194
Bac226_8120473	13164	13164	20772	20796	22194
Bac226_386183115	13164	13164	20772	20796	22194
Bac226_7171505	13164	13164	20772	20796	22194
Bac226_150609501	13164	13164	20772	20796	22194
Bac226_400353769	13164	13164	20772	20796	22194
Bac226_117946347	13164	13164	20772	20796	22194
Bac226_407614096	13164	13164	20772	20796	22194
Bac226_337672685	13164	13164	20772	20796	22194
Bac226_180005098	13164	13164	20772	20796	22194
Bac226_293847751	13164	13164	20772	20796	22194
Bac226_247344470	13164	13164	20772	20796	22194
Bac226_87650108	13164	13164	20772	20796	22194
Bac226_4082855	13164	13164	20772	20796	22194
Bac226_112444257	13164	13164	20772	20796	22194
Bac226_397627365	13164	13164	20772	20796	22194
Bac226_25462386	13164	13164	20772	20796	22194
Bac226_72706185	13164	13164	20772	20796	22194
Bac226_204365747	13164	13164	20772	20796	22194
Bac226_212065556	13164	13164	20772	20796	22194
Bac226_162378282	13164	13164	20772	20796	22194
Bac226_44347884	13164	13164	20772	20796	22194
Bac226_297475906	13164	13164	20772	20796	22194
Bac226_99044874	13164	13164	20772	20796	22194
Bac226_331557124	13164	13164	20772	20796	22194
Bac226_300311660	13164	13164	20772	20796	22194
Bac226_171287341	13164	13164	20772	20796	22194
Bac226_371877788	13164	13164	20772	20796	22194
Bac226_129104486	13164	13164	20772	20796	22194
Bac226_392894949	13164	13164	20772	20796	22194
Bac226_121531080	13164	13164	20772	20796	22194
Bac226_196690994	13164	13164	20772	20796	22194
Bac226_309159877	13164	13164	20772	20796	22194
Bac226_141214046	13164	13164	20772	20796	22194
Bac226_72979384	13164	13164	20772	20796	22194
Bac226_147226991	13164	13164	20772	20796	22194
Bac226_133334822	13164	13164	20772	20796	22194
Bac226_69171872	13164	13164	20772	20796	22194
Bac226_109309717	13164	13164	20772	20796	22194
Bac226_370381873	13164	13164	20772	20796	22194
Bac226_111330564	13164	13164	20772	20796	22194
Bac226_161619621	13164	13164	20772	20796	22194
Bac226_81330673	13164	13164	20772	20796	22194
Bac226_291265692	13164	13164	20772	20796	22194
Bac226_312681869	13164	13164	20772	20796	22194
Bac226_67049368	13164	13164	20772	20796	22194
Bac226_31785009	13164	13164	20772	20796	22194
Bac226_89841592	13164	13164	20772	20796	22194
Bac226_41274174	13164	13164	20772	20796	22194
Bac226_358864326	13164	13164	20772	20796	22194
Bac226_207662260	13164	13164	20772	20796	22194
Bac226_418693964	13164	13164	20772	20796	22194
Bac226_162871234	13164	13164	20772	20796	22194
Bac226_134550030	13164	13164	20772	20796	22194
Bac226_174882726	13164	13164	20772	20796	22194
Bac226_99538860	13164	13164	20772	20796	22194
Bac226_103649977	13164	13164	20772	20796	22194
Bac226_202689522	13164	13164	20772	20796	22194
Bac226_75133730	13164	13164	20772	20796	22194
Bac226_92839845	13164	13164	20772	20796	22194
Bac226_114073749	13164	13164	20772	20796	22194
Bac226_209215840	13164	13164	20772	20796	22194
Bac226_406384665	13164	13164	20772	20796	22194
Bac226_71103063	13164	13164	20772	20796	22194
Bac226_141380040	13164	13164	20772	20796	22194
Bac226_167725404	13164	13164	20772	20796	22194
Bac226_281942519	13164	13164	20772	20796	22194
Bac226_206622494	13164	13164	20772	20796	22194
Bac226_252444459	13164	13164	20772	20796	22194
Bac226_80216139	13164	13164	20772	20796	22194
Bac226_120767861	13164	13164	20772	20796	22194
Bac226_200279399	13164	13164	20772	20796	22194
Bac226_148103157	13164	13164	20772	20796	22194
Bac226_142330868	13164	13164	20772	20796	22194
Bac226_222191207	13164	13164	20772	20796	22194
Bac226_1570336	13164	13164	20772	20796	22194
Bac226_66696953	13164	13164	20772	20796	22194
Bac226_208174166	13164	13164	20772	20796	22194
Bac226_351814142	13164	13164	20772	20796	22194
Bac226_86574216	13164	13164	20772	20796	22194
Bac226_421735887	13164	13164	20772	20796	22194
Bac226_148779316	13164	13164	20772	20796	22194
Bac226_236971543	13164	13164	20772	20796	22194
Bac226_31673855	13164	13164	20772	20796	22194
Bac226_1100885	13164	13164	20772	20796	22194
Bac226_14671178	13164	13164	20772	20796	22194
Bac226_233948452	13164	13164	20772	20796	22194
Bac226_97264784	13164	13164	20772	20796	22194
Bac226_285131320	13164	13164	20772	20796	22194
Bac226_376927781	13164	13164	20772	20796	22194
Bac226_112327510	13164	13164	20772	20796	22194
Bac226_394124380	13164	13164	20772	20796	22194
Bac226_210330186	13164	13164	20772	20796	22194
Bac226_74587912	13164	13164	20772	20796	22194
Bac226_298221888	13164	13164	20772	20796	22194
Bac226_356664561	13164	13164	20772	20796	22194
Bac226_152920616	13164	13164	20772	20796	22194
Bac226_105088018	13164	13164	20772	20796	22194
Bac226_383378017	13164	13164	20772	20796	22194
Bac226_126635261	13164	13164	20772	20796	22194
Bac226_139767169	13164	13164	20772	20796	22194
Bac226_379893921	13164	13164	20772	20796	22194
Bac226_88757060	13164	13164	20772	20796	22194
Bac226_137970854	13164	13164	20772	20796	22194
Bac226_395006100	13164	13164	20772	20796	22194
Bac226_70585790	13164	13164	20772	20796	22194
Bac226_292313174	13164	13164	20772	20796	22194
Bac226_279552510	13164	13164	20772	20796	22194
Bac226_124838827	13164	13164	20772	20796	22194
Bac226_353203535	13164	13164	20772	20796	22194
Bac226_74963744	13164	13164	20772	20796	22194
Bac226_142925192	13164	13164	20772	20796	22194
Bac226_400487168	13164	13164	20772	20796	22194
Bac226_80127464	13164	13164	20772	20796	22194
Bac226_50690024	13164	13164	20772	20796	22194
Bac226_39356520	13164	13164	20772	20796	22194
Bac226_19100175	13164	13164	20772	20796	22194
Bac226_121054867	13164	13164	20772	20796	22194
Bac226_43209727	13164	13164	20772	20796	22194
Bac226_392291104	13164	13164	20772	20796	22194
Bac226_64250828	13164	13164	20772	20796	22194
Bac226_349361329	13164	13164	20772	20796	22194
Bac226_89784000	13164	13164	20772	20796	22194
Bac226_221794423	13164	13164	20772	20796	22194
Bac226_42811837	13164	13164	20772	20796	22194
Bac226_17000968	13164	13164	20772	20796	22194
Bac226_372990292	13164	13164	20772	20796	22194
Bac226_179211067	13164	13164	20772	20796	22194
Bac226_95331221	13164	13164	20772	20796	22194
Bac226_345910896	13164	13164	20772	20796	22194
Bac226_136018385	13164	13164	20772	20796	22194
Bac226_193905791	13164	13164	20772	20796	22194
Bac226_186326558	13164	13164	20772	20796	22194
Bac226_155628775	13164	13164	20772	20796	22194
Bac226_369396443	13164	13164	20772	20796	22194
Bac226_57323454	13164	13164	20772	20796	22194
Bac226_135808736	13164	13164	20772	20796	22194
Bac226_73083859	13164	13164	20772	20796	22194
Bac226_309081673	13164	13164	20772	20796	22194
Bac226_183368970	13164	13164	20772	20796	22194
Bac226_286578377	13164	13164	20772	20796	22194
Bac226_57438409	13164	13164	20772	20796	22194
Bac226_100724138	13164	13164	20772	20796	22194
Bac226_284123329	13164	13164	20772	20796	22194
Bac226_97016206	13164	13164	20772	20796	22194
Bac226_78409066	13164	13164	20772	20796	22194
Bac226_234366614	13164	13164	20772	20796	22194
Bac226_76257494	13164	13164	20772	20796	22194
Bac226_405454632	13164	13164	20772	20796	22194
Bac226_340805865	13164	13164	20772	20796	22194
Bac226_165276855	13164	13164	20772	20796	22194
Bac226_330727148	13164	13164	20772	20796	22194
Bac226_351331480	13164	13164	20772	20796	22194
Bac226_96996668	13164	13164	20772	20796	22194
Bac226_122245650	13164	13164	20772	20796	22194
Bac226_144132430	13164	13164	20772	20796	22194
Bac226_65120648	13164	13164	20772	20796	22194
Bac226_69910579	13164	13164	20772	20796	22194
Bac226_144893054	13164	13164	20772	20796	22194
Bac226_226854102	13164	13164	20772	20796	22194
Bac226_85146076	13164	13164	20772	20796	22194
Bac226_86693593	13164	13164	20772	20796	22194
Bac226_401070642	13164	13164	20772	20796	22194
Bac226_106201694	13164	13164	20772	20796	22194
Bac226_275222925	13164	13164	20772	20796	22194
Bac226_39653097	13164	13164	20772	20796	22194
Bac226_179947954	13164	13164	20772	20796	22194
Bac226_182756388	13164	13164	20772	20796	22194
Bac226_389831559	13164	13164	20772	20796	22194
Bac226_133666045	13164	13164	20772	20796	22194
Bac226_70962843	13164	13164	20772	20796	22194
Bac226_251461854	13164	13164	20772	20796	22194
Bac226_61628078	13164	13164	20772	20796	22194
Bac226_252454332	13164	13164	20772	20796	22194
Bac226_43279744	13164	13164	20772	20796	22194
Bac226_133624074	13164	13164	20772	20796	22194
Bac226_242345495	13164	13164	20772	20796	22194
Bac226_316688136	13164	13164	20772	20796	22194
Bac226_278277682	13164	13164	20772	20796	22194
Bac226_100985523	13164	13164	20772	20796	22194
Bac226_122518152	13164	13164	20772	20796	22194
Bac226_238251118	13164	13164	20772	20796	22194
Bac226_193524501	13164	13164	20772	20796	22194
Bac226_9273744	13164	13164	20772	20796	22194
Bac226_401810006	13164	13164	20772	20796	22194
Bac226_1723381	13164	13164	20772	20796	22194
Bac226_113744003	13164	13164	20772	20796	22194
Bac226_299306721	13164	13164	20772	20796	22194
Bac226_316062587	13164	13164	20772	20796	22194
Bac226_366452049	13164	13164	20772	20796	22194
Bac226_23242827	13164	13164	20772	20796	22194
Bac226_277810947	13164	13164	20772	20796	22194
Bac226_42928952	13164	13164	20772	20796	22194
Bac226_64009434	13164	13164	20772	20796	22194
Bac226_350455076	13164	13164	20772	20796	22194
Bac226_384502408	13164	13164	20772	20796	22194
Bac226_414539551	13164	13164	20772	20796	22194
Bac226_180841986	13164	13164	20772	20796	22194
Bac226_382017548	13164	13164	20772	20796	22194
Bac226_40897971	13164	13164	20772	20796	22194
Bac226_59310757	13164	13164	20772	20796	22194
Bac226_320429207	13164	13164	20772	20796	22194
Bac226_102777678	13164	13164	20772	20796	22194
Bac226_85237028	13164	13164	20772	20796	22194
Bac226_204207604	13164	13164	20772	20796	22194
Bac226_217298381	13164	13164	20772	20796	22194
Bac226_219181242	13164	13164	20772	20796	22194
Bac226_135811829	13164	13164	20772	20796	22194
Bac226_420347489	13164	13164	20772	20796	22194
Bac226_90410790	13164	13164	20772	20796	22194
Bac226_21507012	13164	13164	20772	20796	22194
Bac226_64335843	13164	13164	20772	20796	22194
Bac226_74345315	13164	13164	20772	20796	22194
Bac226_229243127	13164	13164	20772	20796	22194
Bac226_205004132	13164	13164	20772	20796	22194
Bac226_91401190	13164	13164	20772	20796	22194
Bac226_361249765	13164	13164	20772	20796	22194
Bac226_399778387	13164	13164	20772	20796	22194
Bac226_293517561	13164	13164	20772	20796	22194
Bac226_66188277	13164	13164	20772	20796	22194
Bac226_190693106	13164	13164	20772	20796	22194
Bac226_85560389	13164	13164	20772	20796	22194
Bac226_6616851	13164	13164	20772	20796	22194
Bac226_36087031	13164	13164	20772	20796	22194
Bac226_44893566	13164	13164	20772	20796	22194
Bac226_357454064	13164	13164	20772	20796	22194
Bac226_188939501	13164	13164	20772	20796	22194
Bac226_93083966	13164	13164	20772	20796	22194
Bac226_307556840	13164	13164	20772	20796	22194
Bac226_315727836	13164	13164	20772	20796	22194
Bac226_135022515	13164	13164	20772	20796	22194
Bac226_80808722	13164	13164	20772	20796	22194
Bac226_58463215	13164	13164	20772	20796	22194
Bac226_90915066	13164	13164	20772	20796	22194
Bac226_179964773	13164	13164	20772	20796	22194
Bac226_77023890	13164	13164	20772	20796	22194
Bac226_100504476	13164	13164	20772	20796	22194
Bac226_266531628	13164	13164	20772	20796	22194
Bac226_76200845	13164	13164	20772	20796	22194
Bac226_412869057	13164	13164	20772	20796	22194
Bac226_335362878	13164	13164	20772	20796	22194
Bac226_137141870	13164	13164	20772	20796	22194
Bac226_120596479	13164	13164	20772	20796	22194
Bac226_102934069	13164	13164	20772	20796	22194
Bac226_384770711	13164	13164	20772	20796	22194
Bac226_157657768	13164	13164	20772	20796	22194
Bac226_25716513	13164	13164	20772	20796	22194
Bac226_328842745	13164	13164	20772	20796	22194
Bac226_94308491	13164	13164	20772	20796	22194
Bac226_195842064	13164	13164	20772	20796	22194
Bac226_385821332	13164	13164	20772	20796	22194
Bac226_68695273	13164	13164	20772	20796	22194
Bac226_222289324	13164	13164	20772	20796	22194
Bac226_69943728	13164	13164	20772	20796	22194
Bac226_353623397	13164	13164	20772	20796	22194
Bac226_176063501	13164	13164	20772	20796	22194
Bac226_302807648	13164	13164	20772	20796	22194
Bac226_295213001	13164	13164	20772	20796	22194
Bac226_312593270	13164	13164	20772	20796	22194
Bac226_55563687	13164	13164	20772	20796	22644
Bac226_251771917	13164	13164	20772	20796	22644
Bac226_158225289	13164	13164	20772	20796	pb_22645
Bac226_240004154	13164	13164	20772	20796	pb_22645
Bac226_101907595	13164	13164	20772	20796	pb_22645
Bac226_104398455	13164	13164	20772	20796	pb_22645
Bac226_361007826	13164	13164	20772	20796	22649
Bac226_409997505	13164	13164	20772	20796	22649
Bac226_276564311	13164	13164	20772	20796	22649
Bac226_54276206	13164	13164	20772	20796	pb_22642
Bac226_315054540	13164	13164	20772	20796	pb_22642
Bac226_237339098	13164	13164	20772	20796	pbt_Bac226_237339098
Bac226_157081632	13164	13164	20772	20796	pbt_Bac226_157081632
Bac226_253698588	13164	13164	20772	20796	22653
Bac226_88140346	13164	13164	20772	20796	22653
Bac226_70132589	13164	13164	20772	20796	22653
Bac226_147833521	13164	13164	20772	20796	pb_22655
Bac226_357579283	13164	13164	20772	20796	pb_22655
Bac226_256269500	13164	13164	20772	20796	pb_22658
Bac226_47983303	13164	13164	20772	20796	pb_22658
Bac226_414910706	13164	13164	20772	20796	pb_22658
Bac226_123705898	13164	13164	20772	20796	22662
Bac226_200980205	13164	13164	20772	20796	22662
Bac226_77990292	13164	13164	20772	20796	22662
Bac226_418895503	13164	13164	20772	20796	22664
Bac226_185091812	13164	13164	20772	20796	22664
Bac226_27050955	13164	13164	20772	20796	22665
Bac226_362582545	13164	13164	20772	20796	22665
Bac226_220226436	13164	13164	20772	20796	22665
Bac226_194842404	13164	13164	20772	20796	22665
Bac226_229336276	13164	13164	20772	20796	22665
Bac226_165559736	13164	13164	20772	20796	22665
Bac226_408917711	13164	13164	20772	20796	22665
Bac226_240915110	13164	13164	20772	20796	22665
Bac226_75420989	13164	13164	20772	20796	22665
Bac226_251490603	13164	13164	20772	20796	22665
Bac226_186661828	13164	13164	20772	20796	22674
Bac226_31986941	13164	13164	20772	20796	22674
Bac226_69678699	13164	13164	20772	20796	22674
Bac226_313891809	13164	13164	20772	20796	22674
Arc226_1604026	13164	13164	20772	20796	22680
Arc226_8768879	13164	13164	20772	20796	22680
Arc226_7565648	13164	13164	20772	20796	22680
Arc226_9904457	13164	13164	20772	20796	22680
Arc226_10393220	13164	13164	20772	20796	22680
Arc226_3773316	13164	13164	20772	20796	22680
Arc226_2440302	13164	13164	20772	20796	22680
Arc226_6834110	13164	13164	20772	20796	22680
Arc226_8856081	13164	13164	20772	20796	22680
Arc226_9790446	13164	13164	20772	20796	22680
Arc226_9603323	13164	13164	20772	20796	22680
Arc226_3498438	13164	13164	20772	20796	22680
Arc226_204265	13164	13164	20772	20796	22680
Arc226_185240	13164	13164	20772	20796	22680
Arc226_11307755	13164	13164	20772	20796	22680
Arc226_11723908	13164	13164	20772	20796	22680
Arc226_11238117	13164	13164	20772	20796	22680
Arc226_309322	13164	13164	20772	20796	22680
Arc226_7061930	13164	13164	20772	20796	22680
Arc226_11598878	13164	13164	20772	20796	22680
Arc226_2420293	13164	13164	20772	20796	22680
Arc226_8076851	13164	13164	20772	20796	22680
Arc226_11602445	13164	13164	20772	20796	22680
Arc226_6754886	13164	13164	20772	20796	tbl_Arc226_6754886
Arc226_5549935	13164	13164	20772	20796	tbl_Arc226_5549935
Arc226_4244712	13164	13164	20772	20796	tbl_Arc226_4244712
Arc226_1775268	13164	13164	20772	20796	22707
Arc226_7858285	13164	13164	20772	20796	22707
Arc226_12609361	13164	13164	20772	20796	22707
Arc226_6473293	13164	13164	20772	20796	22707
Arc226_2446486	13164	13164	20772	20796	22707
Arc226_3133461	13164	13164	20772	20796	22707
Arc226_6833537	13164	13164	20772	20796	22707
Arc226_12744960	13164	13164	20772	20796	22707
Arc226_6052539	13164	13164	20772	20796	22707
Arc226_5033033	13164	13164	20772	20796	22718
Arc226_4092346	13164	13164	20772	20796	22718
Arc226_6056869	13164	13164	20772	20796	22718
Arc226_9284233	13164	13164	20772	20796	22718
Arc226_11199947	13164	13164	20772	20796	22718
Arc226_5402922	13164	13164	20772	20796	22718
Arc226_6828911	13164	13164	20772	20796	22718
Arc226_8664383	13164	13164	20772	20796	22718
Arc226_4068946	13164	13164	20772	20796	22718
Arc226_10928672	13164	13164	20772	20796	22718
Arc226_505548	13164	13164	20772	20796	22728
Arc226_285244	13164	13164	20772	20796	22728
Arc226_5506073	13164	13164	20772	20796	pbt_Arc226_5506073
Arc226_9385795	13164	13164	20772	20796	tbl_Arc226_9385795
Arc226_8495588	13164	13164	20772	20796	22730
Arc226_7025665	13164	13164	20772	20796	22730
Arc226_14273	13164	13164	20772	20796	22730
Arc226_3563577	13164	13164	20772	20796	22730
Arc226_7701371	13164	13164	20772	20796	22730
Arc226_7393308	13164	13164	20772	20796	22730
Arc226_7118811	13164	13164	20772	20796	22730
Arc226_69835	13164	13164	20772	20796	22730
Arc226_3921257	13164	13164	20772	20796	22730
Arc226_2282695	13164	13164	20772	20796	22738
Arc226_7448373	13164	13164	20772	20796	22738
Arc226_3562753	13164	13164	20772	20796	22738
Arc226_9948796	13164	13164	20772	20796	22738
Arc226_1707199	13164	13164	20772	20796	22738
Arc226_8869256	13164	13164	20772	20796	22738
Arc226_7811363	13164	13164	20772	20796	22755
Arc226_4563309	13164	13164	20772	20796	22755
Arc226_4605041	13164	13164	20772	20796	pb_22753
Arc226_3994653	13164	13164	20772	20796	22756
Arc226_7573748	13164	13164	20772	20796	22756
Arc226_11170468	13164	13164	20772	20796	22758
Arc226_11100682	13164	13164	20772	20796	22758
Arc226_1600825	13164	13164	20772	20796	pb_22757
Arc226_11301447	13164	13164	20772	20796	pb_22757
Arc226_2199944	13164	13164	20772	20796	22760
Arc226_5651103	13164	13164	20772	20796	22760
Arc226_3324459	13164	13164	20772	20796	22760
Arc226_2866094	13164	13164	20772	20796	tbl_Arc226_2866094
Arc226_10527684	13164	13164	20772	20796	pbt_Arc226_10527684
Arc226_9855175	13164	13164	20772	20796	pbt_Arc226_9855175
Arc226_12799377	13164	13164	20772	20796	pbt_Arc226_12799377
Arc226_11452587	13164	13164	20772	20796	pbt_Arc226_11452587
Arc226_12853923	13164	13164	20772	20796	pbt_Arc226_12853923
Arc226_9507374	13164	13164	20772	20796	pb_22767
Arc226_5355194	13164	13164	20772	20796	pb_22767
Arc226_8867501	13164	13164	20772	20796	pb_22767
Arc226_264948	13164	13164	20772	20796	pb_22767
Arc226_10323500	13164	13164	20772	20796	pb_22767
Arc226_7542793	13164	13164	20772	20796	pb_22767
Arc226_10505748	13164	13164	20772	20796	pb_22767
Arc226_5201497	13164	13164	20772	20796	pb_22767
Arc226_11468136	13164	13164	20772	20796	22774
Arc226_12416654	13164	13164	20772	20796	22774
Arc226_12871752	13164	13164	20772	20796	22774
Arc226_4573910	13164	13164	20772	20796	22774
Arc226_11168689	13164	13164	20772	20796	22774
Arc226_12265509	13164	13164	20772	20796	22774
Arc226_9056719	13164	13164	20772	20796	22774
Arc226_4008748	13164	13164	20772	20796	22774
Arc226_12587252	13164	13164	20772	20796	22774
Arc226_8449241	13164	13164	20772	20796	22784
Arc226_3898352	13164	13164	20772	20796	22784
Arc226_2229310	13164	13164	20772	20796	22784
Arc226_3898351	13164	13164	20772	20796	22784
Arc226_9219232	13164	13164	20772	20796	22784
Arc226_2740869	13164	13164	20772	20796	pbt_Arc226_2740869
Arc226_9670030	13164	13164	20772	20796	pbt_Arc226_9670030
Arc226_5217671	13164	13164	20772	20796	22791
Arc226_6054450	13164	13164	20772	20796	22791
Arc226_5489654	13164	13164	20772	20796	pb_22790
Arc226_9595005	13164	13164	20772	20796	pb_22790
Arc226_3115869	13164	13164	20772	20796	pb_22790
Arc226_11134287	13164	13164	20772	20796	pb_22790
Arc226_6782586	13164	13164	20772	20796	pbt_Arc226_6782586
Arc226_1702651	13164	13164	20772	20796	22795
Arc226_11878002	13164	13164	20772	20796	22795
Arc226_8765453	13164	13164	20772	20796	pbt_Arc226_8765453
Arc226_455543	13164	13164	20772	20796	22802
Arc226_11686540	13164	13164	20772	20796	22802
Arc226_2763331	13164	13164	20772	20796	tbl_Arc226_2763331
Arc226_1017526	13164	13164	20772	20796	22808
Arc226_12438267	13164	13164	20772	20796	22808
Arc226_221529	13164	13164	20772	20796	22808
Arc226_8868322	13164	13164	20772	20796	22811
Arc226_8434112	13164	13164	20772	20796	22811
Arc226_4009566	13164	13164	20772	20796	22814
Arc226_523723	13164	13164	20772	20796	22814
Arc226_4023198	13164	13164	20772	20796	pb_22812
Arc226_10236234	13164	13164	20772	20796	22816
Arc226_11238669	13164	13164	20772	20796	22816
Arc226_408872	13164	13164	20772	20796	22816
Arc226_10216648	13164	13164	20772	20796	pb_22812
Arc226_5741683	13164	13164	20772	20796	22819
Arc226_8606287	13164	13164	20772	20796	22819
Arc226_9687763	13164	13164	20772	20796	22819
Arc226_9669598	13164	13164	20772	20796	22823
Arc226_5587979	13164	13164	20772	20796	22823
Arc226_4993610	13164	13164	20772	20796	22825
Arc226_4607719	13164	13164	20772	20796	22825
Arc226_8653179	13164	13164	20772	20796	22826
Arc226_121221	13164	13164	20772	20796	22826
Arc226_10741322	13164	13164	20772	20796	22826
Arc226_3248378	13164	13164	20772	20796	pb_22821
Arc226_9904327	13164	13164	20772	20796	pb_22821
Arc226_9842853	13164	13164	20772	20796	pbt_Arc226_9842853
Arc226_11218560	13164	13164	20772	20796	pbt_Arc226_11218560
Arc226_11652610	13164	13164	20772	20796	pbt_Arc226_11652610
Arc226_8387005	13164	13164	20772	20796	pbt_Arc226_8387005
Arc226_4164413	13164	13164	20772	20796	pbt_Arc226_4164413
Arc226_8392769	13164	13164	20772	20796	22833
Arc226_2945271	13164	13164	20772	20796	22833
Arc226_10237792	13164	13164	20772	20796	22833
Arc226_7779704	13164	13164	20772	20796	22833
Arc226_1114731	13164	13164	20772	20796	22833
Arc226_7062267	13164	13164	20772	20796	pb_22838
Arc226_6950566	13164	13164	20772	20796	22840
Arc226_6572252	13164	13164	20772	20796	22840
Arc226_4525793	13164	13164	20772	20796	22840
Arc226_8372361	13164	13164	20772	20796	pb_22842
Arc226_8594315	13164	13164	20772	20796	pb_22842
Arc226_1995020	13164	13164	20772	20796	pb_22842
Arc226_11284519	13164	13164	20772	20796	pb_22842
Arc226_4029292	13164	13164	20772	20796	22846
Arc226_10290974	13164	13164	20772	20796	22846
Arc226_2186056	13164	13164	20772	20796	22846
Bac226_198079076	13164	13164	20772	20796	22846
Arc226_3327591	13164	13164	20772	20796	22846
Arc226_5005745	13164	13164	20772	20796	pb_22850
Arc226_11451606	13164	13164	20772	20796	pb_22850
Arc226_9906438	13164	13164	20772	20796	pb_22850
Arc226_133144	13164	13164	20772	20796	pb_22850
Arc226_1321231	13164	13164	20772	20796	pb_22850
Arc226_1602053	13164	13164	20772	20796	22858
Arc226_9146220	13164	13164	20772	20796	22858
Arc226_9310121	13164	13164	20772	20796	pbt_Arc226_9310121
Arc226_4065277	13164	13164	20772	20796	pbt_Arc226_4065277
Bac226_159602421	13164	13164	20772	20796	22859
Bac226_25098141	13164	13164	20772	20796	22859
Bac226_176737872	13164	13164	20772	20796	22859
Bac226_199188970	13164	13164	20772	20796	22859
Bac226_260061849	13164	13164	20772	20796	22859
Arc226_12969500	13164	13164	20772	20796	22863
Arc226_9000006	13164	13164	20772	20796	22863
Arc226_7441878	13164	13164	20772	20796	22863
Arc226_4065809	13164	13164	20772	20796	22866
Arc226_10062068	13164	13164	20772	20796	22866
Arc226_9329645	13164	13164	20772	20796	22866
Arc226_2615633	13164	13164	20772	20796	tbl_Arc226_2615633
Arc226_1594254	13164	13164	20772	20796	pb_22871
Arc226_9138734	13164	13164	20772	20796	22874
Arc226_7557285	13164	13164	20772	20796	22874
Arc226_2257564	13164	13164	20772	20796	22874
Arc226_5576059	13164	13164	20772	20796	22874
Arc226_815496	13164	13164	20772	20796	22874
Arc226_10463770	13164	13164	20772	20796	22879
Arc226_3663747	13164	13164	20772	20796	22879
Arc226_6639055	13164	13164	20772	20796	22879
Arc226_11507221	13164	13164	20772	20796	pb_22873
Arc226_10075340	13164	13164	20772	20796	22881
Arc226_5366401	13164	13164	20772	20796	22881
Arc226_1808224	13164	13164	20772	20796	22881
Arc226_9356345	13164	13164	20772	20796	22881
Arc226_1566117	13164	13164	20772	20796	22881
Arc226_815003	13164	13164	20772	20796	22881
Arc226_4431769	13164	13164	20772	20796	22881
Arc226_205216	13164	13164	20772	20796	22881
Arc226_3935751	13164	13164	20772	20796	22881
Arc226_8630680	13164	13164	20772	20796	22881
Arc226_8761255	13164	13164	20772	20796	22891
Arc226_2234651	13164	13164	20772	20796	22891
Arc226_11107198	13164	13164	20772	20796	pb_22890
Arc226_11308268	13164	13164	20772	20796	pb_22890
Arc226_5533157	13164	13164	20772	20796	pb_22890
Arc226_846841	13164	13164	20772	20796	pb_22890
Arc226_12292929	13164	13164	20772	20796	22896
Arc226_5140351	13164	13164	20772	20796	22896
Arc226_4391263	13164	13164	20772	20796	22896
Arc226_186676	13164	13164	20772	20796	22896
Arc226_10958263	13164	13164	20772	20796	22896
Arc226_8414367	13164	13164	20772	20796	22896
Arc226_1245087	13164	13164	20772	20796	22896
Arc226_5802674	13164	13164	20772	20796	22896
Arc226_4521093	13164	13164	20772	20796	22896
Arc226_10586144	13164	13164	20772	20796	22908
Arc226_12103050	13164	13164	20772	20796	22908
Arc226_4439643	13164	13164	20772	20796	22908
Arc226_3458046	13164	13164	20772	20796	22910
Arc226_9964418	13164	13164	20772	20796	22910
Arc226_5658640	13164	13164	20772	20796	22910
Arc226_7736968	13164	13164	20772	20796	22910
Arc226_4116249	13164	13164	20772	20796	22913
Arc226_7823851	13164	13164	20772	20796	22913
Arc226_2784111	13164	13164	20772	20796	22913
Arc226_2419571	13164	13164	20772	20796	22915
Arc226_11375922	13164	13164	20772	20796	22915
